25.6631 	EXP 	fixation: autoDraw = True
26.1642 	INFO 	Keyboard events cleared
26.1634 	EXP 	fixation: autoDraw = False
26.1634 	EXP 	grating: autoDraw = True
26.4637 	EXP 	grating: autoDraw = False
26.8357 	DATA 	Keypress: right
26.8464 	EXP 	fixation: autoDraw = False
26.8464 	EXP 	grating: autoDraw = False
26.8464 	EXP 	grating: ori = -2.0
26.8464 	EXP 	fixation: autoDraw = True
27.3465 	INFO 	Keyboard events cleared
27.3460 	EXP 	grating: autoDraw = True
27.3626 	EXP 	fixation: autoDraw = False
27.6465 	EXP 	grating: autoDraw = False
27.9836 	DATA 	Keypress: left
28.0131 	EXP 	fixation: autoDraw = False
28.0131 	EXP 	grating: autoDraw = False
28.0131 	EXP 	grating: ori = -2.0
28.0131 	EXP 	fixation: autoDraw = True
28.5141 	INFO 	Keyboard events cleared
28.5133 	EXP 	fixation: autoDraw = False
28.5133 	EXP 	grating: autoDraw = True
28.8131 	EXP 	grating: autoDraw = False
29.1545 	DATA 	Keypress: left
29.1629 	EXP 	fixation: autoDraw = False
29.1629 	EXP 	grating: autoDraw = False
29.1629 	EXP 	grating: ori = 1.5
29.1629 	EXP 	fixation: autoDraw = True
29.6631 	INFO 	Keyboard events cleared
29.6624 	EXP 	fixation: autoDraw = False
29.6624 	EXP 	grating: autoDraw = True
29.9632 	EXP 	grating: autoDraw = False
30.2523 	DATA 	Keypress: right
30.2796 	EXP 	fixation: autoDraw = False
30.2796 	EXP 	grating: autoDraw = False
30.2796 	EXP 	grating: ori = 1.5
30.2796 	EXP 	fixation: autoDraw = True
30.7814 	INFO 	Keyboard events cleared
30.7804 	EXP 	fixation: autoDraw = False
30.7804 	EXP 	grating: autoDraw = True
31.0804 	EXP 	grating: autoDraw = False
31.4343 	DATA 	Keypress: right
31.4463 	EXP 	fixation: autoDraw = False
31.4463 	EXP 	grating: autoDraw = False
31.4463 	EXP 	grating: ori = -1.5
31.4463 	EXP 	fixation: autoDraw = True
31.9482 	INFO 	Keyboard events cleared
31.9473 	EXP 	fixation: autoDraw = False
31.9473 	EXP 	grating: autoDraw = True
32.2468 	EXP 	grating: autoDraw = False
32.4540 	DATA 	Keypress: left
32.4627 	EXP 	fixation: autoDraw = False
32.4627 	EXP 	grating: autoDraw = False
32.4627 	EXP 	grating: ori = 1.0
32.4627 	EXP 	fixation: autoDraw = True
32.9640 	INFO 	Keyboard events cleared
32.9631 	EXP 	fixation: autoDraw = False
32.9631 	EXP 	grating: autoDraw = True
33.2631 	EXP 	grating: autoDraw = False
33.8188 	DATA 	Keypress: right
33.8291 	EXP 	fixation: autoDraw = False
33.8291 	EXP 	grating: autoDraw = False
33.8291 	EXP 	grating: ori = -1.0
33.8291 	EXP 	fixation: autoDraw = True
34.3311 	INFO 	Keyboard events cleared
34.3302 	EXP 	fixation: autoDraw = False
34.3302 	EXP 	grating: autoDraw = True
34.6297 	EXP 	grating: autoDraw = False
34.8848 	DATA 	Keypress: left
34.8955 	EXP 	fixation: autoDraw = False
34.8955 	EXP 	grating: autoDraw = False
34.8955 	EXP 	grating: ori = -1.0
34.8955 	EXP 	fixation: autoDraw = True
35.3971 	INFO 	Keyboard events cleared
35.3962 	EXP 	fixation: autoDraw = False
35.3962 	EXP 	grating: autoDraw = True
35.6965 	EXP 	grating: autoDraw = False
35.9669 	DATA 	Keypress: left
35.9796 	EXP 	fixation: autoDraw = False
35.9796 	EXP 	grating: autoDraw = False
35.9796 	EXP 	grating: ori = -1.0
35.9796 	EXP 	fixation: autoDraw = True
36.4799 	INFO 	Keyboard events cleared
36.4793 	EXP 	fixation: autoDraw = False
36.4793 	EXP 	grating: autoDraw = True
36.7802 	EXP 	grating: autoDraw = False
37.0863 	DATA 	Keypress: left
37.0962 	EXP 	fixation: autoDraw = False
37.0962 	EXP 	grating: autoDraw = False
37.0962 	EXP 	grating: ori = 1.0
37.0962 	EXP 	fixation: autoDraw = True
37.5971 	INFO 	Keyboard events cleared
37.5964 	EXP 	fixation: autoDraw = False
37.5964 	EXP 	grating: autoDraw = True
37.8962 	EXP 	grating: autoDraw = False
38.3531 	DATA 	Keypress: right
38.3633 	EXP 	fixation: autoDraw = False
38.3633 	EXP 	grating: autoDraw = False
38.3633 	EXP 	grating: ori = 1.0
38.3633 	EXP 	fixation: autoDraw = True
38.8642 	INFO 	Keyboard events cleared
38.8634 	EXP 	fixation: autoDraw = False
38.8634 	EXP 	grating: autoDraw = True
39.1628 	EXP 	grating: autoDraw = False
39.4519 	DATA 	Keypress: left
39.4632 	EXP 	fixation: autoDraw = False
39.4632 	EXP 	grating: autoDraw = False
39.4632 	EXP 	grating: ori = -1.5
39.4632 	EXP 	fixation: autoDraw = True
39.9630 	INFO 	Keyboard events cleared
39.9622 	EXP 	grating: autoDraw = True
39.9793 	EXP 	fixation: autoDraw = False
40.2629 	EXP 	grating: autoDraw = False
40.5528 	DATA 	Keypress: left
40.5627 	EXP 	fixation: autoDraw = False
40.5627 	EXP 	grating: autoDraw = False
40.5627 	EXP 	grating: ori = 1.5
40.5627 	EXP 	fixation: autoDraw = True
41.0640 	INFO 	Keyboard events cleared
41.0632 	EXP 	fixation: autoDraw = False
41.0632 	EXP 	grating: autoDraw = True
41.3632 	EXP 	grating: autoDraw = False
41.6859 	DATA 	Keypress: left
41.6960 	EXP 	fixation: autoDraw = False
41.6960 	EXP 	grating: autoDraw = False
41.6960 	EXP 	grating: ori = 2.0
41.6960 	EXP 	fixation: autoDraw = True
42.1972 	INFO 	Keyboard events cleared
42.1964 	EXP 	fixation: autoDraw = False
42.1964 	EXP 	grating: autoDraw = True
42.4964 	EXP 	grating: autoDraw = False
42.9021 	DATA 	Keypress: left
42.9127 	EXP 	fixation: autoDraw = False
42.9127 	EXP 	grating: autoDraw = False
42.9127 	EXP 	grating: ori = 2.5
42.9127 	EXP 	fixation: autoDraw = True
43.4139 	INFO 	Keyboard events cleared
43.4131 	EXP 	fixation: autoDraw = False
43.4131 	EXP 	grating: autoDraw = True
43.7127 	EXP 	grating: autoDraw = False
43.9543 	DATA 	Keypress: left
43.9626 	EXP 	fixation: autoDraw = False
43.9626 	EXP 	grating: autoDraw = False
43.9626 	EXP 	grating: ori = -3.0
43.9626 	EXP 	fixation: autoDraw = True
44.4640 	INFO 	Keyboard events cleared
44.4630 	EXP 	fixation: autoDraw = False
44.4630 	EXP 	grating: autoDraw = True
44.7629 	EXP 	grating: autoDraw = False
45.0388 	DATA 	Keypress: left
45.0462 	EXP 	fixation: autoDraw = False
45.0462 	EXP 	grating: autoDraw = False
45.0462 	EXP 	grating: ori = 3.0
45.0462 	EXP 	fixation: autoDraw = True
45.5471 	INFO 	Keyboard events cleared
45.5465 	EXP 	fixation: autoDraw = False
45.5465 	EXP 	grating: autoDraw = True
45.8458 	EXP 	grating: autoDraw = False
46.1170 	DATA 	Keypress: left
46.1291 	EXP 	fixation: autoDraw = False
46.1291 	EXP 	grating: autoDraw = False
46.1291 	EXP 	grating: ori = -3.5
46.1291 	EXP 	fixation: autoDraw = True
46.6303 	INFO 	Keyboard events cleared
46.6295 	EXP 	fixation: autoDraw = False
46.6295 	EXP 	grating: autoDraw = True
46.9300 	EXP 	grating: autoDraw = False
47.1866 	DATA 	Keypress: left
47.1965 	EXP 	fixation: autoDraw = False
47.1965 	EXP 	grating: autoDraw = False
47.1965 	EXP 	grating: ori = 3.5
47.1965 	EXP 	fixation: autoDraw = True
47.6975 	INFO 	Keyboard events cleared
47.6966 	EXP 	fixation: autoDraw = False
47.6966 	EXP 	grating: autoDraw = True
47.9962 	EXP 	grating: autoDraw = False
48.2840 	DATA 	Keypress: right
48.2951 	EXP 	fixation: autoDraw = False
48.2951 	EXP 	grating: autoDraw = False
48.2951 	EXP 	grating: ori = 3.5
48.2951 	EXP 	fixation: autoDraw = True
48.7976 	INFO 	Keyboard events cleared
48.7968 	EXP 	fixation: autoDraw = False
48.7968 	EXP 	grating: autoDraw = True
49.0960 	EXP 	grating: autoDraw = False
50.3164 	DATA 	Keypress: left
50.3286 	EXP 	fixation: autoDraw = False
50.3286 	EXP 	grating: autoDraw = False
50.3286 	EXP 	grating: ori = -4.0
50.3286 	EXP 	fixation: autoDraw = True
50.8295 	INFO 	Keyboard events cleared
50.8291 	EXP 	fixation: autoDraw = False
50.8291 	EXP 	grating: autoDraw = True
51.1292 	EXP 	grating: autoDraw = False
51.4327 	DATA 	Keypress: left
51.4458 	EXP 	fixation: autoDraw = False
51.4458 	EXP 	grating: autoDraw = False
51.4458 	EXP 	grating: ori = 4.0
51.4458 	EXP 	fixation: autoDraw = True
51.9477 	INFO 	Keyboard events cleared
51.9467 	EXP 	fixation: autoDraw = False
51.9467 	EXP 	grating: autoDraw = True
52.2624 	EXP 	grating: autoDraw = False
52.6523 	DATA 	Keypress: left
